	... reading file ...
	... done reading file ... 
output 0.264645 for 21714 nodes

	... starting backpropagation ...
n550 t: v, dr: 0.000000 vr: 1.000000
n551 t: *, dr: 0.000000 vr: 0.300879
n552 t: +, dr: 0.000000 vr: 0.300879
n553 t: n, dr: 0.000000 vr: 4.020255
n554 t: v, dr: 0.000000 vr: 0.000000
n555 t: *, dr: 0.000000 vr: 4.020255
n556 t: n, dr: 0.000000 vr: 0.248740
n557 t: v, dr: 0.000000 vr: 1.000000
n558 t: *, dr: 0.000000 vr: 0.248740
n559 t: +, dr: 0.000000 vr: 0.248740
n560 t: n, dr: 0.000000 vr: 3.528607
n561 t: v, dr: 0.000000 vr: 0.000000
n562 t: *, dr: 0.000000 vr: 3.528607
n563 t: n, dr: 0.000000 vr: 0.283398
n564 t: v, dr: 0.000000 vr: 1.000000
n565 t: *, dr: 0.000000 vr: 0.283398
n566 t: +, dr: 0.000000 vr: 0.283398
n567 t: n, dr: 0.000000 vr: 3.679712
n568 t: v, dr: 0.000000 vr: 0.000000
n569 t: *, dr: 0.000000 vr: 3.679712
n570 t: n, dr: 0.000000 vr: 0.271760
n571 t: v, dr: 0.000000 vr: 1.000000
n572 t: *, dr: 0.000000 vr: 0.271760
n573 t: +, dr: 0.000000 vr: 0.271760
n574 t: n, dr: 0.000000 vr: 2.705037
n575 t: v, dr: 0.000000 vr: 0.000000
n576 t: *, dr: 0.000000 vr: 2.705037
n577 t: n, dr: 0.000000 vr: 0.369681
n578 t: v, dr: 0.000000 vr: 1.000000
n579 t: *, dr: 0.000000 vr: 0.369681
n580 t: +, dr: 0.000000 vr: 0.369681
n581 t: n, dr: 0.000000 vr: 4.089742
n582 t: v, dr: 0.000000 vr: 0.000000
n583 t: *, dr: 0.000000 vr: 4.089742
n584 t: n, dr: 0.000000 vr: 0.244514
n585 t: v, dr: 0.000000 vr: 1.000000
n586 t: *, dr: 0.000000 vr: 0.244514
n587 t: +, dr: 0.000000 vr: 0.244514
n588 t: n, dr: 0.000000 vr: 4.494770
n589 t: v, dr: 0.000000 vr: 0.000000
n590 t: *, dr: 0.000000 vr: 4.494770
n591 t: n, dr: 0.000000 vr: 0.222481
n592 t: v, dr: 0.000000 vr: 1.000000
n593 t: *, dr: 0.000000 vr: 0.222481
n594 t: +, dr: 0.000000 vr: 0.222481
n595 t: n, dr: 0.000000 vr: 3.752709
n596 t: v, dr: 0.000000 vr: 0.000000
n597 t: *, dr: 0.000000 vr: 3.752709
n598 t: n, dr: 0.000000 vr: 0.266474
n599 t: v, dr: 0.000000 vr: 1.000000
n600 t: *, dr: 0.000000 vr: 0.266474
n601 t: +, dr: 0.000000 vr: 0.266474
n602 t: n, dr: 0.000000 vr: 3.697599
n603 t: v, dr: 0.000000 vr: 0.000000
n604 t: *, dr: 0.000000 vr: 3.697599
n605 t: n, dr: 0.000000 vr: 0.270446
n606 t: v, dr: 0.000000 vr: 1.000000
n607 t: *, dr: 0.000000 vr: 0.270446
n608 t: +, dr: 0.000000 vr: 0.270446
n609 t: n, dr: 0.000000 vr: 3.627424
n610 t: v, dr: 0.000000 vr: 0.000000
n611 t: *, dr: 0.000000 vr: 3.627424
n612 t: n, dr: 0.000000 vr: 0.275678
n613 t: v, dr: 0.000000 vr: 1.000000
n614 t: *, dr: 0.000000 vr: 0.275678
n615 t: +, dr: 0.000000 vr: 0.275678
n616 t: n, dr: 0.000000 vr: 3.323593
n617 t: v, dr: 0.000000 vr: 0.000000
n618 t: *, dr: 0.000000 vr: 3.323593
n619 t: n, dr: 0.000000 vr: 0.300879
n620 t: v, dr: 0.000000 vr: 1.000000
n621 t: *, dr: 0.000000 vr: 0.300879
n622 t: +, dr: 0.000000 vr: 0.300879
n623 t: n, dr: 0.000000 vr: 3.270635
n624 t: v, dr: 0.000000 vr: 0.000000
n625 t: *, dr: 0.000000 vr: 3.270635
n626 t: n, dr: 0.000000 vr: 0.305751
n627 t: v, dr: 0.000000 vr: 1.000000
n628 t: *, dr: 0.000000 vr: 0.305751
n629 t: +, dr: 0.000000 vr: 0.305751
n630 t: n, dr: 0.000000 vr: 3.975695
n631 t: v, dr: 0.000000 vr: 0.000000
n632 t: *, dr: 0.000000 vr: 3.975695
n633 t: n, dr: 0.000000 vr: 0.251528
n634 t: v, dr: 0.000000 vr: 1.000000
n635 t: *, dr: 0.000000 vr: 0.251528
n636 t: +, dr: 0.000000 vr: 0.251528
n637 t: n, dr: 0.000000 vr: 4.434306
n638 t: v, dr: 0.000000 vr: 0.000000
n639 t: *, dr: 0.000000 vr: 4.434306
n640 t: n, dr: 0.000000 vr: 0.225514
n641 t: v, dr: 0.000000 vr: 1.000000
n642 t: *, dr: 0.000000 vr: 0.225514
n643 t: +, dr: 0.000000 vr: 0.225514
n644 t: n, dr: 0.000000 vr: 3.497247
n645 t: v, dr: 0.000000 vr: 0.000000
n646 t: *, dr: 0.000000 vr: 3.497247
n647 t: n, dr: 0.000000 vr: 0.285939
n648 t: v, dr: 0.000000 vr: 1.000000
n649 t: *, dr: 0.000000 vr: 0.285939
n650 t: +, dr: 0.000000 vr: 0.285939
n651 t: n, dr: 0.000000 vr: 5.359566
n652 t: v, dr: 0.000000 vr: 0.000000
n653 t: *, dr: 0.000000 vr: 5.359566
n654 t: n, dr: 0.000000 vr: 0.186582
n655 t: v, dr: 0.000000 vr: 1.000000
n656 t: *, dr: 0.000000 vr: 0.186582
n657 t: +, dr: 0.000000 vr: 0.186582
n658 t: n, dr: 0.000000 vr: 3.975695
n659 t: v, dr: 0.000000 vr: 0.000000
n660 t: *, dr: 0.000000 vr: 3.975695
n661 t: n, dr: 0.000000 vr: 0.251528
n662 t: v, dr: 0.000000 vr: 1.000000
n663 t: *, dr: 0.000000 vr: 0.251528
n664 t: +, dr: 0.000000 vr: 0.251528
n665 t: n, dr: 0.000000 vr: 3.644630
n666 t: v, dr: 0.000000 vr: 0.000000
n667 t: *, dr: 0.000000 vr: 3.644630
n668 t: n, dr: 0.000000 vr: 0.274376
n669 t: v, dr: 0.000000 vr: 1.000000
n670 t: *, dr: 0.000000 vr: 0.274376
n671 t: +, dr: 0.000000 vr: 0.274376
n672 t: n, dr: 0.000000 vr: 2.621081
n673 t: v, dr: 0.000000 vr: 0.000000
n674 t: *, dr: 0.000000 vr: 2.621081
n675 t: n, dr: 0.000000 vr: 0.381522
n676 t: v, dr: 0.000000 vr: 1.000000
n677 t: *, dr: 0.000000 vr: 0.381522
n678 t: +, dr: 0.000000 vr: 0.381522
n679 t: n, dr: 0.000000 vr: 3.752709
n680 t: v, dr: 0.000000 vr: 0.000000
n681 t: *, dr: 0.000000 vr: 3.752709
n682 t: n, dr: 0.000000 vr: 0.266474
n683 t: v, dr: 0.000000 vr: 1.000000
n684 t: *, dr: 0.000000 vr: 0.266474
n685 t: +, dr: 0.000000 vr: 0.266474
n686 t: n, dr: 0.000000 vr: 2.933718
n687 t: v, dr: 0.000000 vr: 0.000000
n688 t: *, dr: 0.000000 vr: 2.933718
n689 t: n, dr: 0.000000 vr: 0.340864
n690 t: v, dr: 0.000000 vr: 1.000000
n691 t: *, dr: 0.000000 vr: 0.340864
n692 t: +, dr: 0.000000 vr: 0.340864
n693 t: n, dr: 0.000000 vr: 3.219852
n694 t: v, dr: 0.000000 vr: 0.000000
n695 t: *, dr: 0.000000 vr: 3.219852
n696 t: n, dr: 0.000000 vr: 0.310573
n697 t: v, dr: 0.000000 vr: 1.000000
n698 t: *, dr: 0.000000 vr: 0.310573
n699 t: +, dr: 0.000000 vr: 0.310573
n700 t: n, dr: 0.000000 vr: 1.919362
n701 t: v, dr: 0.000000 vr: 0.000000
n702 t: *, dr: 0.000000 vr: 1.919362
n703 t: n, dr: 0.000000 vr: 0.521006
n704 t: v, dr: 0.000000 vr: 1.000000
n705 t: *, dr: 0.000000 vr: 0.521006
n706 t: +, dr: 0.000000 vr: 0.521006
n707 t: n, dr: 0.000000 vr: 2.536523
n708 t: v, dr: 0.000000 vr: 0.000000
n709 t: *, dr: 0.000000 vr: 2.536523
n710 t: n, dr: 0.000000 vr: 0.394241
n711 t: v, dr: 0.000000 vr: 1.000000
n712 t: *, dr: 0.000000 vr: 0.394241
n713 t: +, dr: 0.000000 vr: 0.394241
n714 t: n, dr: 0.000000 vr: 3.734092
n715 t: v, dr: 0.000000 vr: 0.000000
n716 t: *, dr: 0.000000 vr: 3.734092
n717 t: n, dr: 0.000000 vr: 0.267803
n718 t: v, dr: 0.000000 vr: 1.000000
n719 t: *, dr: 0.000000 vr: 0.267803
n720 t: +, dr: 0.000000 vr: 0.267803
n721 t: n, dr: 0.000000 vr: 3.644630
n722 t: v, dr: 0.000000 vr: 0.000000
n723 t: *, dr: 0.000000 vr: 3.644630
n724 t: n, dr: 0.000000 vr: 0.274376
n725 t: v, dr: 0.000000 vr: 1.000000
n726 t: *, dr: 0.000000 vr: 0.274376
n727 t: +, dr: 0.000000 vr: 0.274376
n728 t: n, dr: 0.000000 vr: 2.840109
n729 t: v, dr: 0.000000 vr: 0.000000
n730 t: *, dr: 0.000000 vr: 2.840109
n731 t: n, dr: 0.000000 vr: 0.352099
n732 t: v, dr: 0.000000 vr: 1.000000
n733 t: *, dr: 0.000000 vr: 0.352099
n734 t: +, dr: 0.000000 vr: 0.352099
n735 t: n, dr: 0.000000 vr: 3.771580
n736 t: v, dr: 0.000000 vr: 0.000000
n737 t: *, dr: 0.000000 vr: 3.771580
n738 t: n, dr: 0.000000 vr: 0.265141
n739 t: v, dr: 0.000000 vr: 1.000000
n740 t: *, dr: 0.000000 vr: 0.265141
n741 t: +, dr: 0.000000 vr: 0.265141
n742 t: n, dr: 0.000000 vr: 3.869966
n743 t: v, dr: 0.000000 vr: 0.000000
n744 t: *, dr: 0.000000 vr: 3.869966
n745 t: n, dr: 0.000000 vr: 0.258400
n746 t: v, dr: 0.000000 vr: 1.000000
n747 t: *, dr: 0.000000 vr: 0.258400
n748 t: +, dr: 0.000000 vr: 0.258400
n749 t: n, dr: 0.000000 vr: 3.715724
n750 t: v, dr: 0.000000 vr: 0.000000
n751 t: *, dr: 0.000000 vr: 3.715724
n752 t: n, dr: 0.000000 vr: 0.269127
n753 t: v, dr: 0.000000 vr: 1.000000
n754 t: *, dr: 0.000000 vr: 0.269127
n755 t: +, dr: 0.000000 vr: 0.269127
n756 t: n, dr: 0.000000 vr: 4.292528
n757 t: v, dr: 0.000000 vr: 0.000000
n758 t: *, dr: 0.000000 vr: 4.292528
n759 t: n, dr: 0.000000 vr: 0.232963
n760 t: v, dr: 0.000000 vr: 1.000000
n761 t: *, dr: 0.000000 vr: 0.232963
n762 t: +, dr: 0.000000 vr: 0.232963
n763 t: n, dr: 0.000000 vr: 2.973436
n764 t: v, dr: 0.000000 vr: 0.000000
n765 t: *, dr: 0.000000 vr: 2.973436
n766 t: n, dr: 0.000000 vr: 0.336311
n767 t: v, dr: 0.000000 vr: 1.000000
n768 t: *, dr: 0.000000 vr: 0.336311
n769 t: +, dr: 0.000000 vr: 0.336311
n770 t: n, dr: 0.000000 vr: 5.517458
n771 t: v, dr: 0.000000 vr: 0.000000
n772 t: *, dr: 0.000000 vr: 5.517458
n773 t: n, dr: 0.000000 vr: 0.181243
n774 t: v, dr: 0.000000 vr: 1.000000
n775 t: *, dr: 0.000000 vr: 0.181243
n776 t: +, dr: 0.000000 vr: 0.181243
n777 t: n, dr: 0.000000 vr: 3.560735
n778 t: v, dr: 0.000000 vr: 0.000000
n779 t: *, dr: 0.000000 vr: 3.560735
n780 t: n, dr: 0.000000 vr: 0.280841
n781 t: v, dr: 0.000000 vr: 1.000000
n782 t: *, dr: 0.000000 vr: 0.280841
n783 t: +, dr: 0.000000 vr: 0.280841
n784 t: n, dr: 0.000000 vr: 3.953917
n785 t: v, dr: 0.000000 vr: 0.000000
n786 t: *, dr: 0.000000 vr: 3.953917
n787 t: n, dr: 0.000000 vr: 0.252914
n788 t: v, dr: 0.000000 vr: 1.000000
n789 t: *, dr: 0.000000 vr: 0.252914
n790 t: +, dr: 0.000000 vr: 0.252914
n791 t: n, dr: 0.000000 vr: 2.796087
n792 t: v, dr: 0.000000 vr: 0.000000
n793 t: *, dr: 0.000000 vr: 2.796087
n794 t: n, dr: 0.000000 vr: 0.357643
n795 t: v, dr: 0.000000 vr: 1.000000
n796 t: *, dr: 0.000000 vr: 0.357643
n797 t: +, dr: 0.000000 vr: 0.357643
n798 t: n, dr: 0.000000 vr: 2.953405
n799 t: v, dr: 0.000000 vr: 0.000000
n800 t: *, dr: 0.000000 vr: 2.953405
n801 t: n, dr: 0.000000 vr: 0.338592
n802 t: v, dr: 0.000000 vr: 1.000000
n803 t: *, dr: 0.000000 vr: 0.338592
n804 t: +, dr: 0.000000 vr: 0.338592
n805 t: n, dr: 0.000000 vr: 5.213826
n806 t: v, dr: 0.000000 vr: 0.000000
n807 t: *, dr: 0.000000 vr: 5.213826
n808 t: n, dr: 0.000000 vr: 0.191798
n809 t: v, dr: 0.000000 vr: 1.000000
n810 t: *, dr: 0.000000 vr: 0.191798
n811 t: +, dr: 0.000000 vr: 0.191798
n812 t: n, dr: 0.000000 vr: 3.593663
n813 t: v, dr: 0.000000 vr: 0.000000
n814 t: *, dr: 0.000000 vr: 3.593663
n815 t: n, dr: 0.000000 vr: 0.278268
n816 t: v, dr: 0.000000 vr: 1.000000
n817 t: *, dr: 0.000000 vr: 0.278268
n818 t: +, dr: 0.000000 vr: 0.278268
n819 t: n, dr: 0.000000 vr: 3.577097
n820 t: v, dr: 0.000000 vr: 0.000000
n821 t: *, dr: 0.000000 vr: 3.577097
n822 t: n, dr: 0.000000 vr: 0.279556
n823 t: v, dr: 0.000000 vr: 1.000000
n824 t: *, dr: 0.000000 vr: 0.279556
n825 t: +, dr: 0.000000 vr: 0.279556
n826 t: n, dr: 0.000000 vr: 3.734092
n827 t: v, dr: 0.000000 vr: 0.000000
n828 t: *, dr: 0.000000 vr: 3.734092
n829 t: n, dr: 0.000000 vr: 0.267803
n830 t: v, dr: 0.000000 vr: 1.000000
n831 t: *, dr: 0.000000 vr: 0.267803
n832 t: +, dr: 0.000000 vr: 0.267803
n833 t: n, dr: 0.000000 vr: 3.528607
n834 t: v, dr: 0.000000 vr: 0.000000
n835 t: *, dr: 0.000000 vr: 3.528607
n836 t: n, dr: 0.000000 vr: 0.283398
n837 t: v, dr: 0.000000 vr: 1.000000
n838 t: *, dr: 0.000000 vr: 0.283398
n839 t: +, dr: 0.000000 vr: 0.283398
n840 t: n, dr: 0.000000 vr: 3.829780
n841 t: v, dr: 0.000000 vr: 0.000000
n842 t: *, dr: 0.000000 vr: 3.829780
n843 t: n, dr: 0.000000 vr: 0.261112
n844 t: v, dr: 0.000000 vr: 1.000000
n845 t: *, dr: 0.000000 vr: 0.261112
n846 t: +, dr: 0.000000 vr: 0.261112
n847 t: n, dr: 0.000000 vr: 3.195229
n848 t: v, dr: 0.000000 vr: 0.000000
n849 t: *, dr: 0.000000 vr: 3.195229
n850 t: n, dr: 0.000000 vr: 0.312967
n851 t: v, dr: 0.000000 vr: 1.000000
n852 t: *, dr: 0.000000 vr: 0.312967
n853 t: +, dr: 0.000000 vr: 0.312967
n854 t: n, dr: 0.000000 vr: 2.753756
n855 t: v, dr: 0.000000 vr: 0.000000
n856 t: *, dr: 0.000000 vr: 2.753756
n857 t: n, dr: 0.000000 vr: 0.363140
n858 t: v, dr: 0.000000 vr: 1.000000
n859 t: *, dr: 0.000000 vr: 0.363140
n860 t: +, dr: 0.000000 vr: 0.363140
n861 t: n, dr: 0.000000 vr: 3.195229
n862 t: v, dr: 0.000000 vr: 0.000000
n863 t: *, dr: 0.000000 vr: 3.195229
n864 t: n, dr: 0.000000 vr: 0.312967
n865 t: v, dr: 0.000000 vr: 1.000000
n866 t: *, dr: 0.000000 vr: 0.312967
n867 t: +, dr: 0.000000 vr: 0.312967
n868 t: n, dr: 0.000000 vr: 3.593663
n869 t: v, dr: 0.000000 vr: 0.000000
n870 t: *, dr: 0.000000 vr: 3.593663
n871 t: n, dr: 0.000000 vr: 0.278268
n872 t: v, dr: 0.000000 vr: 1.000000
n873 t: *, dr: 0.000000 vr: 0.278268
n874 t: +, dr: 0.000000 vr: 0.278268
n875 t: n, dr: 0.000000 vr: 3.849730
n876 t: v, dr: 0.000000 vr: 0.000000
n877 t: *, dr: 0.000000 vr: 3.849730
n878 t: n, dr: 0.000000 vr: 0.259758
n879 t: v, dr: 0.000000 vr: 1.000000
n880 t: *, dr: 0.000000 vr: 0.259758
n881 t: +, dr: 0.000000 vr: 0.259758
n882 t: n, dr: 0.000000 vr: 3.544573
n883 t: v, dr: 0.000000 vr: 0.000000
n884 t: *, dr: 0.000000 vr: 3.544573
n885 t: n, dr: 0.000000 vr: 0.282121
n886 t: v, dr: 0.000000 vr: 1.000000
n887 t: *, dr: 0.000000 vr: 0.282121
n888 t: +, dr: 0.000000 vr: 0.282121
n889 t: n, dr: 0.000000 vr: 3.497247
n890 t: v, dr: 0.000000 vr: 0.000000
n891 t: *, dr: 0.000000 vr: 3.497247
n892 t: n, dr: 0.000000 vr: 0.285939
n893 t: v, dr: 0.000000 vr: 1.000000
n894 t: *, dr: 0.000000 vr: 0.285939
n895 t: +, dr: 0.000000 vr: 0.285939
n896 t: n, dr: 0.000000 vr: 3.715724
n897 t: v, dr: 0.000000 vr: 0.000000
n898 t: *, dr: 0.000000 vr: 3.715724
n899 t: n, dr: 0.000000 vr: 0.269127
n900 t: v, dr: 0.000000 vr: 1.000000
n901 t: *, dr: 0.000000 vr: 0.269127
n902 t: +, dr: 0.000000 vr: 0.269127
n903 t: n, dr: 0.000000 vr: 3.101471
n904 t: v, dr: 0.000000 vr: 0.000000
n905 t: *, dr: 0.000000 vr: 3.101471
n906 t: n, dr: 0.000000 vr: 0.322428
n907 t: v, dr: 0.000000 vr: 1.000000
n908 t: *, dr: 0.000000 vr: 0.322428
n909 t: +, dr: 0.000000 vr: 0.322428
n910 t: n, dr: 0.000000 vr: 2.993822
n911 t: v, dr: 0.000000 vr: 0.000000
n912 t: *, dr: 0.000000 vr: 2.993822
n913 t: n, dr: 0.000000 vr: 0.334021
n914 t: v, dr: 0.000000 vr: 1.000000
n915 t: *, dr: 0.000000 vr: 0.334021
n916 t: +, dr: 0.000000 vr: 0.334021
n917 t: n, dr: 0.000000 vr: 3.627424
n918 t: v, dr: 0.000000 vr: 0.000000
n919 t: *, dr: 0.000000 vr: 3.627424
n920 t: n, dr: 0.000000 vr: 0.275678
n921 t: v, dr: 0.000000 vr: 1.000000
n922 t: *, dr: 0.000000 vr: 0.275678
n923 t: +, dr: 0.000000 vr: 0.275678
n924 t: n, dr: 0.000000 vr: 3.512833
n925 t: v, dr: 0.000000 vr: 0.000000
n926 t: *, dr: 0.000000 vr: 3.512833
n927 t: n, dr: 0.000000 vr: 0.284671
n928 t: v, dr: 0.000000 vr: 1.000000
n929 t: *, dr: 0.000000 vr: 0.284671
n930 t: +, dr: 0.000000 vr: 0.284671
n931 t: n, dr: 0.000000 vr: 3.195229
n932 t: v, dr: 0.000000 vr: 0.000000
n933 t: *, dr: 0.000000 vr: 3.195229
n934 t: n, dr: 0.000000 vr: 0.312967
n935 t: v, dr: 0.000000 vr: 1.000000
n936 t: *, dr: 0.000000 vr: 0.312967
n937 t: +, dr: 0.000000 vr: 0.312967
n938 t: n, dr: 0.000000 vr: 3.090251
n939 t: v, dr: 0.000000 vr: 0.000000
n940 t: *, dr: 0.000000 vr: 3.090251
n941 t: n, dr: 0.000000 vr: 0.323598
n942 t: v, dr: 0.000000 vr: 1.000000
n943 t: *, dr: 0.000000 vr: 0.323598
n944 t: +, dr: 0.000000 vr: 0.323598
n945 t: n, dr: 0.000000 vr: 3.466623
n946 t: v, dr: 0.000000 vr: 0.000000
n947 t: *, dr: 0.000000 vr: 3.466623
n948 t: n, dr: 0.000000 vr: 0.288465
n949 t: v, dr: 0.000000 vr: 1.000000
n950 t: *, dr: 0.000000 vr: 0.288465
n951 t: +, dr: 0.000000 vr: 0.288465
n952 t: n, dr: 0.000000 vr: 3.752709
n953 t: v, dr: 0.000000 vr: 0.000000
n954 t: *, dr: 0.000000 vr: 3.752709
n955 t: n, dr: 0.000000 vr: 0.266474
n956 t: v, dr: 0.000000 vr: 1.000000
n957 t: *, dr: 0.000000 vr: 0.266474
n958 t: +, dr: 0.000000 vr: 0.266474
n959 t: n, dr: 0.000000 vr: 3.771580
n960 t: v, dr: 0.000000 vr: 0.000000
n961 t: *, dr: 0.000000 vr: 3.771580
n962 t: n, dr: 0.000000 vr: 0.265141
n963 t: v, dr: 0.000000 vr: 1.000000
n964 t: *, dr: 0.000000 vr: 0.265141
n965 t: +, dr: 0.000000 vr: 0.265141
n966 t: n, dr: 0.000000 vr: 2.822290
n967 t: v, dr: 0.000000 vr: 0.000000
n968 t: *, dr: 0.000000 vr: 2.822290
n969 t: n, dr: 0.000000 vr: 0.354322
n970 t: v, dr: 0.000000 vr: 1.000000
n971 t: *, dr: 0.000000 vr: 0.354322
n972 t: +, dr: 0.000000 vr: 0.354322
n973 t: n, dr: 0.000000 vr: 3.481844
n974 t: v, dr: 0.000000 vr: 0.000000
n975 t: *, dr: 0.000000 vr: 3.481844
n976 t: n, dr: 0.000000 vr: 0.287204
n977 t: v, dr: 0.000000 vr: 1.000000
n978 t: *, dr: 0.000000 vr: 0.287204
n979 t: +, dr: 0.000000 vr: 0.287204
n980 t: n, dr: 0.000000 vr: 2.713006
n981 t: v, dr: 0.000000 vr: 0.000000
n982 t: *, dr: 0.000000 vr: 2.713006
n983 t: n, dr: 0.000000 vr: 0.368595
n984 t: v, dr: 0.000000 vr: 1.000000
n985 t: *, dr: 0.000000 vr: 0.368595
n986 t: +, dr: 0.000000 vr: 0.368595
n987 t: n, dr: 0.000000 vr: 3.593663
n988 t: v, dr: 0.000000 vr: 0.000000
n989 t: *, dr: 0.000000 vr: 3.593663
n990 t: n, dr: 0.000000 vr: 0.278268
n991 t: v, dr: 0.000000 vr: 1.000000
n992 t: *, dr: 0.000000 vr: 0.278268
n993 t: +, dr: 0.000000 vr: 0.278268
n994 t: n, dr: 0.000000 vr: 2.762092
n995 t: v, dr: 0.000000 vr: 0.000000
n996 t: *, dr: 0.000000 vr: 2.762092
n997 t: n, dr: 0.000000 vr: 0.362044
n998 t: v, dr: 0.000000 vr: 1.000000
n999 t: *, dr: 0.000000 vr: 0.362044
n1000 t: +, dr: 0.000000 vr: 0.362044
n1001 t: n, dr: 0.000000 vr: 3.528607
n1002 t: v, dr: 0.000000 vr: 0.000000
n1003 t: *, dr: 0.000000 vr: 3.528607
n1004 t: n, dr: 0.000000 vr: 0.283398
n1005 t: v, dr: 0.000000 vr: 1.000000
n1006 t: *, dr: 0.000000 vr: 0.283398
n1007 t: +, dr: 0.000000 vr: 0.283398
n1008 t: n, dr: 0.000000 vr: 3.644630
n1009 t: v, dr: 0.000000 vr: 0.000000
n1010 t: *, dr: 0.000000 vr: 3.644630
n1011 t: n, dr: 0.000000 vr: 0.274376
n1012 t: v, dr: 0.000000 vr: 1.000000
n1013 t: *, dr: 0.000000 vr: 0.274376
n1014 t: +, dr: 0.000000 vr: 0.274376
n1015 t: n, dr: 0.000000 vr: 2.681478
n1016 t: v, dr: 0.000000 vr: 0.000000
n1017 t: *, dr: 0.000000 vr: 2.681478
n1018 t: n, dr: 0.000000 vr: 0.372929
n1019 t: v, dr: 0.000000 vr: 1.000000
n1020 t: *, dr: 0.000000 vr: 0.372929
n1021 t: +, dr: 0.000000 vr: 0.372929
n1022 t: n, dr: 0.000000 vr: 1.443392
n1023 t: v, dr: 0.000000 vr: 0.000000
n1024 t: *, dr: 0.000000 vr: 1.443392
n1025 t: n, dr: 0.000000 vr: 0.692812
n1026 t: v, dr: 0.000000 vr: 1.000000
n1027 t: *, dr: 0.000000 vr: 0.692812
n1028 t: +, dr: 0.000000 vr: 0.692812
n1029 t: n, dr: 0.000000 vr: 4.835820
n1030 t: v, dr: 0.000000 vr: 0.000000
n1031 t: *, dr: 0.000000 vr: 4.835820
n1032 t: n, dr: 0.000000 vr: 0.206790
n1033 t: v, dr: 0.000000 vr: 1.000000
n1034 t: *, dr: 0.000000 vr: 0.206790
n1035 t: +, dr: 0.000000 vr: 0.206790
n1036 t: n, dr: 0.000000 vr: 2.876624
n1037 t: v, dr: 0.000000 vr: 0.000000
n1038 t: *, dr: 0.000000 vr: 2.876624
n1039 t: n, dr: 0.000000 vr: 0.347630
n1040 t: v, dr: 0.000000 vr: 1.000000
n1041 t: *, dr: 0.000000 vr: 0.347630
n1042 t: +, dr: 0.000000 vr: 0.347630
n1043 t: n, dr: 0.000000 vr: 4.761836
n1044 t: v, dr: 0.000000 vr: 0.000000
n1045 t: *, dr: 0.000000 vr: 4.761836
n1046 t: n, dr: 0.000000 vr: 0.210003
n1047 t: v, dr: 0.000000 vr: 1.000000
n1048 t: *, dr: 0.000000 vr: 0.210003
n1049 t: +, dr: 0.000000 vr: 0.210003
n1050 t: n, dr: 0.000000 vr: 3.497247
n1051 t: v, dr: 0.000000 vr: 0.000000
n1052 t: *, dr: 0.000000 vr: 3.497247
n1053 t: n, dr: 0.000000 vr: 0.285939
n1054 t: v, dr: 0.000000 vr: 1.000000
n1055 t: *, dr: 0.000000 vr: 0.285939
n1056 t: +, dr: 0.000000 vr: 0.285939
n1057 t: n, dr: 0.000000 vr: 2.613768
n1058 t: v, dr: 0.000000 vr: 0.000000
n1059 t: *, dr: 0.000000 vr: 2.613768
n1060 t: n, dr: 0.000000 vr: 0.382589
n1061 t: v, dr: 0.000000 vr: 1.000000
n1062 t: *, dr: 0.000000 vr: 0.382589
n1063 t: +, dr: 0.000000 vr: 0.382589
n1064 t: n, dr: 0.000000 vr: 3.734092
n1065 t: v, dr: 0.000000 vr: 0.000000
n1066 t: *, dr: 0.000000 vr: 3.734092
n1067 t: n, dr: 0.000000 vr: 0.267803
n1068 t: v, dr: 0.000000 vr: 1.000000
n1069 t: *, dr: 0.000000 vr: 0.267803
n1070 t: +, dr: 0.000000 vr: 0.267803
n1071 t: n, dr: 0.000000 vr: 4.292528
n1072 t: v, dr: 0.000000 vr: 0.000000
n1073 t: *, dr: 0.000000 vr: 4.292528
n1074 t: n, dr: 0.000000 vr: 0.232963
n1075 t: v, dr: 0.000000 vr: 1.000000
n1076 t: *, dr: 0.000000 vr: 0.232963
n1077 t: +, dr: 0.000000 vr: 0.232963
n1078 t: n, dr: 0.000000 vr: 3.257741
n1079 t: v, dr: 0.000000 vr: 0.000000
n1080 t: *, dr: 0.000000 vr: 3.257741
n1081 t: n, dr: 0.000000 vr: 0.306961
n1082 t: v, dr: 0.000000 vr: 1.000000
n1083 t: *, dr: 0.000000 vr: 0.306961
n1084 t: +, dr: 0.000000 vr: 0.306961
n1085 t: n, dr: 0.000000 vr: 3.544573
n1086 t: v, dr: 0.000000 vr: 0.000000
n1087 t: *, dr: 0.000000 vr: 3.544573
n1088 t: n, dr: 0.000000 vr: 0.282121
n1089 t: v, dr: 0.000000 vr: 1.000000
n1090 t: *, dr: 0.000000 vr: 0.282121
n1091 t: +, dr: 0.000000 vr: 0.282121
n1092 t: n, dr: 0.000000 vr: 3.079137
n1093 t: v, dr: 0.000000 vr: 0.000000
n1094 t: *, dr: 0.000000 vr: 3.079137
n1095 t: n, dr: 0.000000 vr: 0.324766
n1096 t: v, dr: 0.000000 vr: 1.000000
n1097 t: *, dr: 0.000000 vr: 0.324766
n1098 t: +, dr: 0.000000 vr: 0.324766
n1099 t: n, dr: 0.000000 vr: 5.877263
n1100 t: v, dr: 0.000000 vr: 0.000000
n1101 t: *, dr: 0.000000 vr: 5.877263
n1102 t: n, dr: 0.000000 vr: 0.170147
n1103 t: v, dr: 0.000000 vr: 1.000000
